"id","name","updated_at","created_at","lookup_name","aliases","logo_url","ticker_symbol","website_url","pixel_placed_at","series_id"
"41e991a0-34e7-11ee-acd8-3fd136fdbcdd","Agent of Excellence","2023-08-07 05:57:14.305603+00","2023-08-07 05:57:14.305603+00","agentofexcellence",NULL,NULL,NULL,NULL,NULL,NULL
"bfbf2520-34ee-11ee-8a67-9b8dcd9c6242","PineBridge Investments","2023-08-07 06:50:51.899853+00","2023-08-07 06:50:51.899853+00","pinebridgeinvestments",NULL,NULL,NULL,NULL,NULL,NULL
"22b1bed0-34f5-11ee-a23a-755abeab87c5","Drink Juni","2023-08-07 07:36:34.883685+00","2023-08-07 07:36:34.883685+00","drinkjuni",NULL,NULL,NULL,NULL,NULL,NULL
"81b3f660-34f9-11ee-af17-f1ed19619cf2","Dark Again","2023-08-07 08:07:52.268282+00","2023-08-07 08:07:52.268282+00","darkagain",NULL,NULL,NULL,NULL,NULL,NULL
"b026c2f0-34fb-11ee-b210-63fcf80b1c57","ZEN Insurance","2023-08-07 08:23:29.18803+00","2023-08-07 08:23:29.18803+00","zeninsurance",NULL,NULL,NULL,NULL,NULL,NULL
"05ab6010-3505-11ee-8d7c-c1afaf15233d","RJ Bell's Dream Preview","2023-08-07 09:30:18.135136+00","2023-08-07 09:30:18.135136+00","rjbellsdreampreview",NULL,NULL,NULL,NULL,NULL,NULL
"75feb530-35df-11ee-ad74-01b3d07a0d0b","Wake Up Call","2023-08-08 11:33:56.876652+00","2023-08-08 11:33:56.876652+00","wakeupcall",NULL,NULL,NULL,NULL,NULL,NULL
"45327310-353f-11ee-a46e-736b1da4b5fa","BetBox","2023-08-07 16:27:15.521055+00","2023-08-07 16:27:15.521055+00","betbox",NULL,NULL,NULL,NULL,NULL,NULL
"3a427fc0-354b-11ee-82a6-37ae2dc292a7","IAC lasers","2023-08-07 17:52:51.135752+00","2023-08-07 17:52:51.135752+00","iaclasers",NULL,NULL,NULL,NULL,NULL,NULL
"65f919a0-35e9-11ee-98f3-636ae921c888","LifeWave","2023-08-08 12:45:04.955416+00","2023-08-08 12:45:04.955416+00","lifewave",NULL,NULL,NULL,NULL,NULL,NULL
"a2d03220-36c3-11ee-a674-e11edb2aec9e","Upswell ","2023-08-09 14:47:17.320238+00","2023-08-09 14:47:17.320238+00","upswell",NULL,NULL,NULL,NULL,NULL,NULL
"90a0da60-366d-11ee-80f8-c13ccf68d868","Element Labs","2023-08-09 04:31:10.093141+00","2023-08-09 04:31:10.093141+00","elementlabs",NULL,NULL,NULL,NULL,NULL,NULL
"08562cb0-3621-11ee-a9d4-315de5984c0e","Unbeatable Mind","2023-08-08 19:23:19.690621+00","2023-08-08 19:23:19.690621+00","unbeatablemind",NULL,NULL,NULL,NULL,NULL,NULL
"08bf4060-3671-11ee-b0cf-ad48590102d7","John Campier Show","2023-08-09 04:56:00.110957+00","2023-08-09 04:56:00.110957+00","johncampiershow",NULL,NULL,NULL,NULL,NULL,NULL
"0aff98a0-365f-11ee-852b-e964b734e881","Pins and Aces","2023-08-09 02:47:12.940376+00","2023-08-09 02:47:12.940376+00","pinsandaces",NULL,NULL,NULL,NULL,NULL,NULL
"5f639f00-3672-11ee-b0cf-ad48590102d7","Chestertons","2023-08-09 05:05:34.966435+00","2023-08-09 05:05:34.966435+00","chestertons",NULL,NULL,NULL,NULL,NULL,NULL
"27a6f560-3679-11ee-9689-c1b35f0e7078","Five Star Match Game","2023-08-09 05:54:07.934465+00","2023-08-09 05:54:07.934465+00","fivestarmatchgame",NULL,NULL,NULL,NULL,NULL,NULL
"bc94dfc0-3679-11ee-9edb-73a95f6c9514","La Lucha","2023-08-09 05:58:17.795879+00","2023-08-09 05:58:17.795879+00","lalucha",NULL,NULL,NULL,NULL,NULL,NULL
"3a5508c0-367c-11ee-8080-9f2fd82fa28d","Strong Sense of Place","2023-08-09 06:16:07.76324+00","2023-08-09 06:16:07.76324+00","strongsenseofplace",NULL,NULL,NULL,NULL,NULL,NULL
"63632246-14ca-4d8b-b88b-c592d15de51b","Joy with Craig Ferguson","2023-08-09 15:40:33.798619+00","2023-08-09 15:40:33.798619+00","joywithcraigferguson",NULL,NULL,NULL,NULL,NULL,NULL
"437056de-37fe-436a-8a80-09683a8208ef","Sound Var Town","2023-08-09 16:02:49.1621+00","2023-08-09 16:02:49.1621+00","soundvartown",NULL,NULL,NULL,NULL,NULL,NULL
"ebfe6a06-7b7c-486f-98b8-21848b7a635b","Artie Andra Show","2023-08-09 16:12:31.153757+00","2023-08-09 16:12:31.153757+00","artieandrashow",NULL,NULL,NULL,NULL,NULL,NULL
"76473780-4654-11ee-b72f-bd6bad6c8014","Innerloop Radio","2023-08-29 10:11:47.069459+00","2023-08-29 10:11:47.069459+00","innerloopradio",NULL,NULL,NULL,NULL,NULL,NULL
"c8f6ca60-4657-11ee-92f8-3b8e7706b288","Chill Country Cannabis","2023-08-29 10:35:34.287067+00","2023-08-29 10:35:34.287067+00","chillcountrycannabis",NULL,NULL,NULL,NULL,NULL,NULL
"c79c2a20-465c-11ee-9b16-adbf2f0507e6","Fantasy Footballers Dynasty","2023-08-29 11:11:19.498402+00","2023-08-29 11:11:19.498402+00","fantasyfootballersdynasty",NULL,NULL,NULL,NULL,NULL,NULL
"c7266010-466b-11ee-bdb8-fb0345cb5696","Little Curiosities With Kendall Long QCODE","2023-08-29 12:58:41.173865+00","2023-08-29 12:58:41.173865+00","littlecuriositieswithkendalllongqcode",NULL,NULL,NULL,NULL,NULL,NULL
"cca5f0c0-3200-11ee-ae40-ef6b886ac6ed","Off The Record Podcast on Apple Podcasts","2023-08-03 13:22:30.995866+00","2023-08-03 13:22:30.995866+00","offtherecordpodcastonapplepodcasts",NULL,NULL,NULL,NULL,NULL,NULL
"53689170-35c7-11ee-88b4-8584c8dc1830","The Virginia State Police HEAT program","2023-08-08 08:41:10.939313+00","2023-08-08 08:41:10.939313+00","thevirginiastatepoliceheatprogram",NULL,NULL,NULL,NULL,NULL,NULL
"e4770c3c-5829-40b0-b7be-555241fd4b44","12497insamlingsstiftteachforsweden","2023-08-08 09:39:24.16588+00","2023-08-08 09:39:24.165903+00","12497insamlingsstiftteachforsweden",NULL,NULL,NULL,NULL,NULL,NULL
"2047d310-349a-11ee-b767-73a64c01f517","Hershey Foodservice","2023-08-06 20:45:06.63238+00","2023-08-06 20:45:06.63238+00","hersheyfoodservice",NULL,NULL,NULL,NULL,NULL,NULL
"89f2ece0-35d1-11ee-9f44-21df236ce446","The Goal Digger Podcast Jenna Kutcher","2023-08-08 09:54:17.404235+00","2023-08-08 09:54:17.404235+00","thegoaldiggerpodcastjennakutcher",NULL,NULL,NULL,NULL,NULL,NULL
"148308b0-466f-11ee-9417-41d62885f3bd","The Battle's End","2023-08-29 13:22:19.463367+00","2023-08-29 13:22:19.463367+00","thebattlesend",NULL,NULL,NULL,NULL,NULL,NULL
"ea548740-352e-11ee-abd2-912d8a0a4877","Mini B.F.F.","2023-08-07 14:30:11.130026+00","2023-08-07 14:30:11.130026+00","minibff",NULL,NULL,NULL,NULL,NULL,NULL
"ec4c9370-353e-11ee-9fcf-c33298fab00c","HRM Automotive","2023-08-07 16:24:46.385156+00","2023-08-07 16:24:46.385156+00","hrmautomotive",NULL,NULL,NULL,NULL,NULL,NULL
"29c51400-34c4-11ee-a39f-d10a8ce07ceb","Tagged","2023-08-07 01:46:01.409357+00","2023-08-07 01:46:01.409357+00","tagged",NULL,NULL,NULL,NULL,NULL,NULL
"2d8ff3a0-3390-11ee-8837-0361b173236c","Cupshe®","2023-08-05 13:01:22.785194+00","2023-08-05 13:01:22.785194+00","cupshe",NULL,NULL,NULL,NULL,NULL,NULL
"b0774fb0-35c6-11ee-8733-9f624de635a9","‎Charm Words: Daily Affirmations for Kids","2023-08-08 08:36:37.561497+00","2023-08-08 08:36:37.561497+00","charmwordsdailyaffirmationsforkids",NULL,NULL,NULL,NULL,NULL,NULL
"4b164360-34d6-11ee-850f-13b20293e30c","Bally Sports","2023-08-07 03:55:48.258418+00","2023-08-07 03:55:48.258418+00","ballysports",NULL,NULL,NULL,NULL,NULL,NULL
"cdc01630-35d8-11ee-8748-9524b8903519","Everybody Has a Podcast, Podcast. Grant Mills","2023-08-08 10:46:17.624358+00","2023-08-08 10:46:17.624358+00","everybodyhasapodcastpodcastgrantmills",NULL,NULL,NULL,NULL,NULL,NULL
"a22f6be0-35df-11ee-bb40-eb612cad0e33","Stuff Of Legends with Christian O’Connell","2023-08-08 11:35:11.013468+00","2023-08-08 11:35:11.013468+00","stuffoflegendswithchristiano’connell",NULL,NULL,NULL,NULL,NULL,NULL
"53304770-34d7-11ee-850f-13b20293e30c","MAPS Anabolic Advanced","2023-08-07 04:03:11.343081+00","2023-08-07 04:03:11.343081+00","mapsanabolicadvanced",NULL,NULL,NULL,NULL,NULL,NULL
"d06fa9e0-34e8-11ee-af1d-c75dfdd8cc6e","Bell ","2023-08-07 06:08:22.916525+00","2023-08-07 06:08:22.916525+00","bell",NULL,NULL,NULL,NULL,NULL,NULL
"9c7cd110-35c1-11ee-bfa4-cddbb45b97e4","Homicide: A Year on the Killing Streets: Simon, David","2023-08-08 08:00:16.559793+00","2023-08-08 08:00:16.559793+00","homicideayearonthekillingstreetssimondavid",NULL,NULL,NULL,NULL,NULL,NULL
"c12ce670-4c1a-11ee-ac02-33be64358097","SOTYKTU","2023-09-05 18:33:48.896221+00","2023-09-05 18:33:48.896221+00","sotyktu",NULL,NULL,NULL,NULL,NULL,NULL
"804a5172-1ac4-4625-aab4-f7ca8d32cae0","Talking Giants","2023-09-05 18:46:16.322102+00","2023-09-05 18:46:16.322102+00","talkinggiants",NULL,NULL,NULL,NULL,NULL,NULL
"8a0f2cee-b2e3-448e-88e8-b58403459c82","ShipStation AUS","2023-09-05 19:42:49.812969+00","2023-09-05 19:42:49.812986+00","shipstationaus",NULL,NULL,NULL,NULL,NULL,NULL
"412241fa-641c-49dd-b75f-1af755d47fad","SOTA","2023-09-05 22:35:08.064985+00","2023-09-05 22:35:08.065004+00","sota",NULL,NULL,NULL,NULL,NULL,NULL
"92547da0-4c41-11ee-954f-470bd56c365e","Psono","2023-09-05 23:11:40.671086+00","2023-09-05 23:11:40.671086+00","psono",NULL,NULL,NULL,NULL,NULL,NULL
"0a775b30-4c6b-11ee-8fb8-b573e03e804d","Fergon ","2023-09-06 04:08:31.595622+00","2023-09-06 04:08:31.595622+00","fergon",NULL,NULL,NULL,NULL,NULL,NULL
"950f0dd0-466f-11ee-82a2-f7790dec7acc","All Pro Construction Builders","2023-08-29 13:25:55.127439+00","2023-08-29 13:25:55.127439+00","allproconstructionbuilders",NULL,NULL,NULL,NULL,NULL,NULL
"2832a570-34ca-11ee-b443-f1da72dd4eb9","EXIT INTERVIEW Dan Kuan Peeples, John Goodman","2023-08-07 02:28:55.760947+00","2023-08-07 02:28:55.760947+00","exitinterviewdankuanpeeplesjohngoodman",NULL,NULL,NULL,NULL,NULL,NULL
"d3826a70-35e0-11ee-8fea-2b4e376e15f9","Open Late","2023-08-08 11:43:43.26311+00","2023-08-08 11:43:43.26311+00","openlate",NULL,NULL,NULL,NULL,NULL,NULL
"83415900-4714-11ee-aa89-d1e49272bff7","Courtyard by Marriott","2023-08-30 09:06:32.217847+00","2023-08-30 09:06:32.217847+00","courtyardbymarriott",NULL,NULL,NULL,NULL,NULL,NULL
"06066390-4728-11ee-bb58-434d94e0c01f","NavPress ","2023-08-30 11:26:12.05337+00","2023-08-30 11:26:12.05337+00","navpress",NULL,NULL,NULL,NULL,NULL,NULL
"06ea6e20-467c-11ee-9ab1-9db9180c74f7","The Wellness Company","2023-08-29 14:55:00.106616+00","2023-08-29 14:55:00.106616+00","thewellnesscompany",NULL,NULL,NULL,NULL,NULL,NULL
"cd2db520-468a-11ee-a397-31e144c81969","The Celtic Story","2023-08-29 16:40:45.682977+00","2023-08-29 16:40:45.682977+00","thecelticstory",NULL,NULL,NULL,NULL,NULL,NULL
"98a2cad0-468e-11ee-9767-996aefa18aef"," RO formulas","2023-08-29 17:07:55.52374+00","2023-08-29 17:07:55.52374+00","roformulas",NULL,NULL,NULL,NULL,NULL,NULL
"b2600c80-4693-11ee-b4d2-05550371423a","Power Book IV","2023-08-29 17:44:26.195925+00","2023-08-29 17:44:26.195925+00","powerbookiv",NULL,NULL,NULL,NULL,NULL,NULL
"42f99610-4682-11ee-9d76-af37157d0bd4","No Filter With Zack Peter Podcast","2023-08-29 15:39:37.842728+00","2023-08-29 15:39:37.842728+00","nofilterwithzackpeterpodcast",NULL,"https://is2-ssl.mzstatic.com/image/thumb/Podcasts126/v4/46/b1/8b/46b18b4f-97b6-24c6-ea41-195719e8cb21/mza_11577414861796947449.jpg/600x600bb.jpg",NULL,NULL,"2023-05-12 20:04:59.703+00",541908
"be485770-354d-11ee-994b-a96ec033bafb","Horns & Tail","2023-08-07 18:10:51.631962+00","2023-08-07 18:10:51.631962+00","hornstail",NULL,NULL,NULL,NULL,NULL,NULL
"3ce16330-4686-11ee-9d76-af37157d0bd4","Pretend - a true crime podcast about con artists Podcast","2023-08-29 16:08:05.603783+00","2023-08-29 16:08:05.603783+00","pretendatruecrimepodcastaboutconartistspodcast",NULL,"https://is2-ssl.mzstatic.com/image/thumb/Podcasts122/v4/ca/3d/dd/ca3ddde1-238e-e446-85ae-12f78ec27eb0/mza_4408944361949232746.jpg/600x600bb.jpg",NULL,NULL,"2022-11-07 19:43:37.567+00",619021
"395bfb40-46ad-11ee-9b3c-f76ed7a2b38b","Rivers Casino","2023-08-29 20:47:10.079582+00","2023-08-29 20:47:10.079582+00","riverscasino",NULL,NULL,NULL,NULL,NULL,NULL
"7d2be7e0-46ad-11ee-a316-4df2203e742c","GT Toyz","2023-08-29 20:49:03.845016+00","2023-08-29 20:49:03.845016+00","gttoyz",NULL,NULL,NULL,NULL,NULL,NULL
"cf801bb0-46ad-11ee-83e3-3394be86601c","Bourque Mechanical Systems","2023-08-29 20:51:21.971521+00","2023-08-29 20:51:21.971521+00","bourquemechanicalsystems",NULL,NULL,NULL,NULL,NULL,NULL
"fb392c30-46bf-11ee-9425-156b0c85d5bb","Zenrise Coffee","2023-08-29 23:01:26.268253+00","2023-08-29 23:01:26.268253+00","zenrisecoffee",NULL,NULL,NULL,NULL,NULL,NULL
"aef2d8c0-46c0-11ee-a8c1-2b5d2edd54bf","Wicket Cricket Manager","2023-08-29 23:06:27.796717+00","2023-08-29 23:06:27.796717+00","wicketcricketmanager",NULL,NULL,NULL,NULL,NULL,NULL
"77b43590-46c3-11ee-b4d2-090705f26c66","Negotiate Your Best Life Podcast with Rebecca Zung","2023-08-29 23:26:23.599552+00","2023-08-29 23:26:23.599552+00","negotiateyourbestlifepodcastwithrebeccazung",NULL,NULL,NULL,NULL,NULL,NULL
"26c6c840-46c4-11ee-8897-a52e83740697","Auria","2023-08-29 23:31:17.320356+00","2023-08-29 23:31:17.320356+00","auria",NULL,NULL,NULL,NULL,NULL,NULL
"83de8300-46ca-11ee-8ecd-7b42bb8d3528","Divi Scalp & Hair Care","2023-08-30 00:16:50.486206+00","2023-08-30 00:16:50.486206+00","diviscalphaircare",NULL,NULL,NULL,NULL,NULL,NULL
"78a3f730-34c4-11ee-81e1-83bb3649cdde","Demons and Saviors","2023-08-07 01:48:13.732045+00","2023-08-07 01:48:13.732045+00","demonsandsaviors",NULL,NULL,NULL,NULL,NULL,NULL
"305ce0d0-46cc-11ee-8151-8d3119b196dc","They Called Us Exceptional","2023-08-30 00:28:49.377655+00","2023-08-30 00:28:49.377655+00","theycalledusexceptional",NULL,NULL,NULL,NULL,NULL,NULL
"71432590-46cd-11ee-a9e4-8153aff7fcad","Spooked","2023-08-30 00:37:47.761812+00","2023-08-30 00:37:47.761812+00","spooked",NULL,NULL,NULL,NULL,NULL,NULL
"7cf89fe0-46ce-11ee-8c70-c3dbbb5ed170","Wizard Science","2023-08-30 00:45:16.895263+00","2023-08-30 00:45:16.895263+00","wizardscience",NULL,NULL,NULL,NULL,NULL,NULL
"b8ea2880-46e6-11ee-af8d-15d71024d6ab","Piata","2023-08-30 03:38:45.390426+00","2023-08-30 03:38:45.390426+00","piata",NULL,NULL,NULL,NULL,NULL,NULL
"1e60d500-46ed-11ee-b24f-bdb036d5112e","Bone in Filet","2023-08-30 04:24:32.612643+00","2023-08-30 04:24:32.612643+00","boneinfilet",NULL,NULL,NULL,NULL,NULL,NULL
"c6ccfb60-46ed-11ee-8fc8-d9db67858954","Charbroiled Oysters at Drago Seafood Restaurant and Oyster Bar","2023-08-30 04:29:15.168155+00","2023-08-30 04:29:15.168155+00","charbroiledoystersatdragoseafoodrestaurantandoysterbar",NULL,NULL,NULL,NULL,NULL,NULL
"306e1ae0-46f8-11ee-bfa1-5da790266a00","North Wind AC","2023-08-30 05:43:47.348866+00","2023-08-30 05:43:47.348866+00","northwindac",NULL,NULL,NULL,NULL,NULL,NULL
"ace5dad0-46f9-11ee-b968-93645dbaf1b4","Chase Yarborough","2023-08-30 05:54:25.667763+00","2023-08-30 05:54:25.667763+00","chaseyarborough",NULL,NULL,NULL,NULL,NULL,NULL
"b38453b0-4700-11ee-b852-35f6ae3b4c8b","Circus Sports Colorado","2023-08-30 06:44:43.250997+00","2023-08-30 06:44:43.250997+00","circussportscolorado",NULL,NULL,NULL,NULL,NULL,NULL
"66f55e80-4701-11ee-b3e4-ed99d74b9722","DDG Skin","2023-08-30 06:49:44.307545+00","2023-08-30 06:49:44.307545+00","ddgskin",NULL,NULL,NULL,NULL,NULL,NULL
"ff542450-470f-11ee-9d6c-1387b10f5359","CHI Health","2023-08-30 08:34:12.889645+00","2023-08-30 08:34:12.889645+00","chihealth",NULL,NULL,NULL,NULL,NULL,NULL
"88e33880-4712-11ee-9847-91d97568a35a","Lotto Max ","2023-08-30 08:52:22.669848+00","2023-08-30 08:52:22.669848+00","lottomax",NULL,NULL,NULL,NULL,NULL,NULL
"569489f0-4713-11ee-acfc-c59bac3f0c17","Ray N. Welter Heating Company","2023-08-30 08:58:07.766002+00","2023-08-30 08:58:07.766002+00","raynwelterheatingcompany",NULL,NULL,NULL,NULL,NULL,NULL
"ab100a90-4713-11ee-846b-e571debb613c","Maple Grove Lock and Safe","2023-08-30 09:00:29.503736+00","2023-08-30 09:00:29.503736+00","maplegrovelockandsafe",NULL,NULL,NULL,NULL,NULL,NULL
"dcb71a90-472a-11ee-a726-07ac831c05bc","Revgear","2023-08-30 11:46:31.234565+00","2023-08-30 11:46:31.234565+00","revgear",NULL,NULL,NULL,NULL,NULL,NULL
"adbe9be0-472b-11ee-bf4e-9965acc82c46","They Don't Stay Dead podcast","2023-08-30 11:52:21.920226+00","2023-08-30 11:52:21.920226+00","theydontstaydeadpodcast",NULL,NULL,NULL,NULL,NULL,NULL
"40495d60-4736-11ee-8d1f-1f877e56d997","GETSUPERBEETS ","2023-08-30 13:08:02.748599+00","2023-08-30 13:08:02.748599+00","getsuperbeets",NULL,NULL,NULL,NULL,NULL,NULL
"f0c551d0-473b-11ee-94b4-ab21928ffd4d","TD Small, Business","2023-08-30 13:48:46.323222+00","2023-08-30 13:48:46.323222+00","tdsmallbusiness",NULL,NULL,NULL,NULL,NULL,NULL
"00412950-4745-11ee-a151-1d8b483b12f5","Cannabis Made Clear","2023-08-30 14:53:37.775158+00","2023-08-30 14:53:37.775158+00","cannabismadeclear",NULL,NULL,NULL,NULL,NULL,NULL
"56d35f80-4746-11ee-9f8e-ef0e82dbba1d","Perino on Politics","2023-08-30 15:03:12.510559+00","2023-08-30 15:03:12.510559+00","perinoonpolitics",NULL,NULL,NULL,NULL,NULL,NULL
"1e825760-4748-11ee-97e5-cdf15cf535ae","Crystal Hot Sauce","2023-08-30 15:15:57.021694+00","2023-08-30 15:15:57.021694+00","crystalhotsauce",NULL,NULL,NULL,NULL,NULL,NULL
"145280c0-4749-11ee-ab88-2122079bd249","Mises Institute","2023-08-30 15:22:49.420251+00","2023-08-30 15:22:49.420251+00","misesinstitute",NULL,NULL,NULL,NULL,NULL,NULL
"48cce571-b84e-4a0c-af31-800ad8d67516","Payblox","2023-08-30 17:01:06.27207+00","2023-08-30 17:01:06.272089+00","payblox",NULL,NULL,NULL,NULL,NULL,NULL
"a96c18c0-477a-11ee-92aa-dbc4628ffe71","History of the Second World War Airwave Media","2023-08-30 21:17:44.917916+00","2023-08-30 21:17:44.917916+00","historyofthesecondworldwarairwavemedia",NULL,NULL,NULL,NULL,NULL,NULL
"875449c0-4783-11ee-86d8-3b34000ea6ce","Rohrbach Brewing Company","2023-08-30 22:21:13.186307+00","2023-08-30 22:21:13.186307+00","rohrbachbrewingcompany",NULL,NULL,NULL,NULL,NULL,NULL
"2c2b3b70-4784-11ee-a36e-973409f00046","Tabeeze","2023-08-30 22:25:49.740216+00","2023-08-30 22:25:49.740216+00","tabeeze",NULL,NULL,NULL,NULL,NULL,NULL
"c4113ab0-4785-11ee-986a-fb7df2fa499f","Note to Self","2023-08-30 22:37:14.081789+00","2023-08-30 22:37:14.081789+00","notetoself",NULL,NULL,NULL,NULL,NULL,NULL
"35297310-4787-11ee-ab66-ff1fb188eb57","If This Could Food Could Talk","2023-08-30 22:47:33.321086+00","2023-08-30 22:47:33.321086+00","ifthiscouldfoodcouldtalk",NULL,NULL,NULL,NULL,NULL,NULL
"df177720-478a-11ee-b29a-61af9f5ec32d","Treyd","2023-08-30 23:13:46.898281+00","2023-08-30 23:13:46.898281+00","treyd",NULL,NULL,NULL,NULL,NULL,NULL
"1b1911e0-478e-11ee-afa2-33d868d40a90","A Haunting in Venice","2023-08-30 23:36:56.062419+00","2023-08-30 23:36:56.062419+00","ahauntinginvenice",NULL,NULL,NULL,NULL,NULL,NULL
"10cab9f0-4793-11ee-bb64-3f746af5c015","Virgin Atlantic","2023-08-31 00:12:26.257565+00","2023-08-31 00:12:26.257565+00","virginatlantic",NULL,NULL,NULL,NULL,NULL,NULL
"9b2e8020-46cd-11ee-b05c-ff7e774ea33e","‎Dungeons & Drimbus","2023-08-30 00:38:58.08836+00","2023-08-30 00:38:58.08836+00","dungeonsdrimbus",NULL,NULL,NULL,NULL,NULL,NULL
"05fb7a80-34c6-11ee-afed-a1b2b1db4abe","Loan Pronto","2023-08-07 01:59:20.365097+00","2023-08-07 01:59:20.365097+00","loanpronto",NULL,NULL,NULL,NULL,NULL,NULL
"1ff6b0a0-27c7-11ee-928d-97dbb4dcf5a5","The History of the World's Greatest Nightclubs","2023-07-21 13:04:28.334608+00","2023-07-21 13:04:28.334608+00","thehistoryoftheworldsgreatestnightclubs",NULL,NULL,NULL,NULL,NULL,NULL
"edfff5b0-468a-11ee-b47d-fd585f783fac","MADE IN THE ROYAL NAVY","2023-08-29 16:41:40.747907+00","2023-08-29 16:41:40.747907+00","madeintheroyalnavy",NULL,NULL,NULL,NULL,NULL,NULL
"41111870-46ad-11ee-becc-e1ffc84f46f7","Bolton Chamber","2023-08-29 20:47:23.010342+00","2023-08-29 20:47:23.010342+00","boltonchamber",NULL,NULL,NULL,NULL,NULL,NULL
"ce719420-28ac-11ee-9fd3-7f12b2a779a0","grabmary gold","2023-07-22 16:28:35.816873+00","2023-07-22 16:28:35.816873+00","grabmarygold",NULL,NULL,NULL,NULL,NULL,NULL
"8fcebcc0-29c9-11ee-83ec-3396b7e997d0","Ratio Food","2023-07-24 02:26:57.298014+00","2023-07-24 02:26:57.298014+00","ratiofood",NULL,NULL,NULL,NULL,NULL,NULL
"4cd8c9c0-2937-11ee-b6c4-f7ed8266f390","Emmalyn at Home","2023-07-23 08:59:58.428413+00","2023-07-23 08:59:58.428413+00","emmalynathome",NULL,NULL,NULL,NULL,NULL,NULL
"d5e3d9b0-46ad-11ee-bc1c-0db8c36cfa9e","Ziploc ","2023-08-29 20:51:32.693405+00","2023-08-29 20:51:32.693405+00","ziploc",NULL,NULL,NULL,NULL,NULL,NULL
"ee0eddd0-29c2-11ee-9c67-ab1d5eea1e00","AVI ","2023-07-24 01:39:28.94527+00","2023-07-24 01:39:28.94527+00","avi",NULL,NULL,NULL,NULL,NULL,NULL
"3d905b30-2ad7-11ee-a3da-53fa5471b780","SaunaSpace","2023-07-25 10:37:23.436541+00","2023-07-25 10:37:23.436541+00","saunaspace",NULL,NULL,NULL,NULL,NULL,NULL
"13223a60-46d6-11ee-87e1-ad2391e9aa8d","TrailLink","2023-08-30 01:39:35.31267+00","2023-08-30 01:39:35.31267+00","traillink",NULL,NULL,NULL,NULL,NULL,NULL
"66f77cb0-f500-4bd8-a091-f533051ee336","The Law Office of Michael S. Lamonsoff","2023-08-09 15:41:34.08582+00","2023-08-09 15:41:34.08582+00","thelawofficeofmichaelslamonsoff",NULL,NULL,NULL,NULL,NULL,NULL
"34b6d430-4710-11ee-8441-237f7599b404","Hickey and Hull Law Partners","2023-08-30 08:35:42.452771+00","2023-08-30 08:35:42.452771+00","hickeyandhulllawpartners",NULL,NULL,NULL,NULL,NULL,NULL
"7c63f3a0-4713-11ee-afb2-4b7a8f53f2b0","Hire A Pro","2023-08-30 08:59:11.201154+00","2023-08-30 08:59:11.201154+00","hireapro",NULL,NULL,NULL,NULL,NULL,NULL
"66debbe0-4746-11ee-9f8e-ef0e82dbba1d","Carly Jean","2023-08-30 15:03:39.426425+00","2023-08-30 15:03:39.426425+00","carlyjean",NULL,NULL,NULL,NULL,NULL,NULL
"ce0c0320-477a-11ee-af32-013d52f24521","The Queen Podcast","2023-08-30 21:18:46.360799+00","2023-08-30 21:18:46.360799+00","thequeenpodcast",NULL,NULL,NULL,NULL,NULL,NULL
"672336a0-3579-11ee-b136-27e53b2de142","Texas Hill Country","2023-08-07 23:23:23.283803+00","2023-08-07 23:23:23.283803+00","texashillcountry",NULL,NULL,NULL,NULL,NULL,NULL
"3953e0e0-479d-11ee-a67a-8bd4872a1bea","Metro","2023-08-31 01:25:09.236376+00","2023-08-31 01:25:09.236376+00","metro",NULL,NULL,NULL,NULL,NULL,NULL
"3ce6ba40-2851-11ee-9795-c50e28a09b75","Capezio","2023-07-22 05:33:07.430886+00","2023-07-22 05:33:07.430886+00","capezio",NULL,NULL,NULL,NULL,NULL,NULL
"5a6fd420-3553-11ee-8e8c-8bb0ee2a3359","UglyDeck.com","2023-08-07 18:51:01.099891+00","2023-08-07 18:51:01.099891+00","uglydeckcom",NULL,NULL,NULL,NULL,NULL,NULL
"40a61c10-355e-11ee-8492-015ff1ec0d00","PACT Outdoors","2023-08-07 20:09:02.299452+00","2023-08-07 20:09:02.299452+00","pactoutdoors",NULL,NULL,NULL,NULL,NULL,NULL
"4857ae70-356c-11ee-87da-ad35238d5941","MuzlStik","2023-08-07 21:49:28.152148+00","2023-08-07 21:49:28.152148+00","muzlstik",NULL,NULL,NULL,NULL,NULL,NULL
"256df880-367d-11ee-a2f1-b3d208c43c90","Costa Coffee","2023-08-09 06:22:42.192487+00","2023-08-09 06:22:42.192487+00","costacoffee",NULL,NULL,NULL,NULL,NULL,NULL
"2d16acc0-3584-11ee-96d9-e1a69247693e","Refi","2023-08-08 00:40:30.351973+00","2023-08-08 00:40:30.351973+00","refi",NULL,NULL,NULL,NULL,NULL,NULL
"cc2ae9d0-36e1-11ee-976d-df3d44919a31","Inquisitor: Rise of the Red Blade","2023-08-09 18:23:11.611982+00","2023-08-09 18:23:11.611982+00","inquisitorriseoftheredblade",NULL,NULL,NULL,NULL,NULL,NULL
"ae057c50-2b05-11ee-9379-658dcdcc2e35","Table & Twine","2023-07-25 16:09:48.953476+00","2023-07-25 16:09:48.953476+00","tabletwine",NULL,NULL,NULL,NULL,NULL,NULL
